record_num,data_source,source_page,phylum,class,order,family,genus,species,habitat,source,life hist,geo_location,lat,long,acclim_type,acclim_period,trait_category,trait,details,temp_1,temp_2,r1.1,r1.1_se,r1.1_N,r1.1_CV,r1.1_logCV,r1.2,r1.2_se,r1.2_N,r1.2_CV,r1.2_logCV,r2.1,r2.1_se,r2.1_N,r2.1_CV,r2.1_logCV,r2.2,r2.2_se,r2.2_N,r2.2_CV,r2.2_logCV,units,notes
p47,fig2,289,Chordata,Amphibia,Anura,Ranidae,Lithobates,clamitans,f,w,j,"Lake Cheston, Sewanee, Tennessee",35.210507,-85.930942,1,4,sprint,Burst swim speed,NA,8,26,0.46,0.02,10,0.15,-1.9,0.48,0.03,10,0.21,-1.55,0.33,0.03,10,0.28,-1.27,0.52,0.04,10,0.24,-1.43,m/s,"Note, only 4 days acclimation, but taken from wild, so probably longer"
p47,fig3,290,Chordata,Amphibia,Anura,Ranidae,Lithobates,clamitans,f,w,j,"Lake Cheston, Sewanee, Tennessee",35.210507,-85.930942,1,4,metabolic_enzyme,CCO activity,NA,8,26,3.81,0.35,9,0.28,-1.28,7.2,0.9,9,0.37,-0.98,0.9,0.06,9,0.21,-1.54,2.31,0.15,9,0.19,-1.66,units/gr wet wt,"Note, only 4 days acclimation, but taken from wild, so probably longer"
p47,fig3,290,Chordata,Amphibia,Anura,Ranidae,Lithobates,clamitans,f,w,j,"Lake Cheston, Sewanee, Tennessee",35.210507,-85.930942,1,4,metabolic_enzyme,CS activity,NA,8,26,2.36,0.12,9,0.15,-1.9,5.55,0.2,9,0.11,-2.24,1.44,0.1,9,0.2,-1.61,3.33,0.17,9,0.15,-1.9,units/gr wet wt,"Note, only 4 days acclimation, but taken from wild, so probably longer"
p47,fig3,290,Chordata,Amphibia,Anura,Ranidae,Lithobates,clamitans,f,w,j,"Lake Cheston, Sewanee, Tennessee",35.210507,-85.930942,1,4,metabolic_enzyme,LDH activity,NA,8,26,57.46,6,6,0.26,-1.36,212.96,19,6,0.22,-1.52,38.95,4.69,10,0.38,-0.97,113.82,10.46,10,0.29,-1.24,units/gr wet wt,"Note, only 4 days acclimation, but taken from wild, so probably longer"
p47,fig1,289,Chordata,Amphibia,Anura,Ranidae,Lithobates,clamitans,f,w,j,"Lake Cheston, Sewanee, Tennessee",35.210507,-85.930942,1,4,rest_MR,Oxygen consumption,NA,8,26,0.06,0.01,8,0.44,-0.82,0.15,0.01,9,0.15,-1.88,0.05,0.01,7,0.34,-1.09,0.15,0.01,10,0.3,-1.21,mL O2/g/hr,"Note, only 4 days acclimation, but taken from wild, so probably longer"
p5,fig,1392,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Tor,putitora,f,c,j,"Bhimtal, Uttarakhand, India",29.34189,79.558171,1,30,rest_MR,MO2,resting,20,26,54.41,2.52,20,0.21,-1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.58,2.27,20,0.13,-2.03,mg O2/kg.h,measured at acclim T only
p50,fig4,291,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,corteziensis,m,w,a,"Estero de Ur ́ıas, at Mazatla ́n, Sinaloa, Mexico",23.215121,-106.376496,1,14,rest_MR,metabolic rate,Salinity 30,23,32,8.51,0.73,8,0.24,-1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17,0.62,8,0.28,-1.26,mg 02/hr/g,
p52,fig3,1869,Mollusca,Bivalvia,Ostreoida,Pectinidae,Mizuhopecten,yessoensis,m,c,j,"Dalian Ocean University, Liaoning, China",38.870435,121.534399,1,30,rest_MR,metabolic rate,NA,15,24,0.61,0.39,12,2.22,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,0.14,12,0.35,-1.06,mg O2/h/hr,
p54,fig4,114,Arthropoda,Insecta,Lepidoptera,Tineidae,Pringleophaga,marioni,t,w,a,Marion and Prince Edward islands,-46.889091,37.75276,1,7,sprint,locomoter speed,NA,5,15,2,0.09,28,0.23,-1.47,4.05,0.2,28,0.26,-1.34,1.75,0.16,28,0.49,-0.71,3.96,0.28,28,0.38,-0.98,mm/sec,
p6,fig,,Mollusca,Gastropoda,Neotaenioglossa,Pleuroceridae,Lithasia,obovata,f,w,a,"Louisville, KY, USA",38.225,-85.742,1,42,rest_MR,MO2,resting,15,25,0.03,0,15,0.4,-0.91,0.09,0,15,0.2,-1.59,0.03,0,15,0.45,-0.81,0.09,0.01,15,0.29,-1.22,mg O2/h,
p60,table1,1051,Chordata,Actinopterygii,Perciformes,Nototheniidae,Trematomus,bernacchii,m,w,a,"Ross Island, McMurdo Sound, Antarctica",-77.88333333,166.8166667,1,14,cardiac,resting heart rate (bpm),NA,-1,2,21.6,1.4,5,0.14,-1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9,0.5,5,0.04,-3.29,beats/min,
p60,fig1,1051,Chordata,Actinopterygii,Perciformes,Nototheniidae,Trematomus,bernacchii,m,w,a,"Ross Island, McMurdo Sound, Antarctica",-77.88333333,166.8166667,1,14,other,Ventilation rate (bpm),NA,-1,2,19.03,2.98,6,0.38,-0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.11,0.62,6,0.07,-2.73,beats/min,
p61,fig1,2115,Chordata,Actinopterygii,Perciformes,Gobiidae,Gillichthys,mirabilis,m,w,a,"University of California, Santa Barbara",34.40896,-119.840638,1,28,rest_MR,Metabolic rate,NA,9,26,40.25,11.74,6,0.71,-0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.11,14.32,6,0.23,-1.45,mg O2 / kg/hr,
p66,fig3,70,Chordata,Actinopterygii,Gonorynchiformes,Chanidae,Chanos,chanos,m,c,j,Changhua County,24.199993,120.690919,2,7,other,NKA Activity,Freshwater,18,28,0.31,0.04,8,0.33,-1.1,1,0.12,8,0.33,-1.11,NA,NA,NA,NA,NA,2.99,0.23,8,0.21,-1.55,umol Pi/mg protein/hr,
p66,fig3,70,Chordata,Actinopterygii,Gonorynchiformes,Chanidae,Chanos,chanos,m,c,j,Changhua County,24.199993,120.690919,2,7,other,NKA Activity,Saltwater,18,28,0.62,0.09,8,0.41,-0.89,1.26,0.06,8,0.13,-2.02,NA,NA,NA,NA,NA,1.33,0.11,8,0.24,-1.44,umol Pi/mg protein/hr,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,max_MR,active metabolic rate,Summer_Control,18,28,1.03,0.16,6,0.37,-0.99,1.68,0.21,6,0.31,-1.18,0.9,0.13,5,0.32,-1.14,2.39,0.66,6,0.68,-0.39,umol O2/min/gram,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,max_MR,active metabolic rate,Summer_UV,18,28,1.29,0.14,6,0.26,-1.35,2.54,0.57,7,0.6,-0.51,1.03,0.18,5,0.4,-0.92,1.11,0.04,5,0.08,-2.56,umol O2/min/gram,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,max_MR,active metabolic rate,Winter_Control,18,28,1.15,0.11,8,0.27,-1.32,1.09,0.07,8,0.18,-1.69,1.08,0.1,8,0.27,-1.32,1.11,0.05,8,0.14,-1.97,umol O2/min/gram,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,max_MR,active metabolic rate,Winter_UV,18,28,1.21,0.12,8,0.29,-1.25,0.95,0.11,7,0.3,-1.21,0.88,0.13,8,0.42,-0.87,1.34,0.17,8,0.36,-1.01,umol O2/min/gram,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,antiox,Catalase activity,Summer_Control,18,28,0.81,0.03,6,0.1,-2.34,0.82,0.06,6,0.18,-1.69,0.68,0.04,6,0.16,-1.83,0.56,0.06,6,0.27,-1.31,unit/mg/tissue,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,antiox,Catalase activity,Summer_UV,18,28,0.81,0.08,6,0.25,-1.37,0.73,0.05,6,0.16,-1.81,0.93,0.09,6,0.24,-1.42,0.83,0.07,6,0.2,-1.6,unit/mg/tissue,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,antiox,Catalase activity,Winter_Control,18,28,0.47,0.04,6,0.2,-1.61,0.4,0.03,6,0.2,-1.59,0.62,0.04,6,0.16,-1.85,0.58,0.05,6,0.23,-1.48,unit/mg/tissue,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,antiox,Catalase activity,Winter_UV,18,28,0.55,0.07,6,0.3,-1.19,0.46,0.11,6,0.6,-0.5,0.56,0.05,6,0.24,-1.44,0.44,0.06,6,0.36,-1.03,unit/mg/tissue,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,rest_MR,resting metabolic rate,Summer_Control,18,28,0.07,0.01,6,0.4,-0.92,0.11,0.02,6,0.43,-0.85,0.11,0.05,5,1.01,0.01,0.29,0.05,6,0.46,-0.77,umol O2/min/gram,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,rest_MR,resting metabolic rate,Summer_UV,18,28,0.19,0.04,6,0.55,-0.6,0.21,0.03,7,0.42,-0.86,0.08,0.02,5,0.52,-0.65,0.18,0.04,5,0.5,-0.68,umol O2/min/gram,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,rest_MR,resting metabolic rate,Winter_Control,18,28,0.06,0.01,8,0.33,-1.12,0.14,0.03,8,0.56,-0.59,0.05,0.01,8,0.51,-0.68,0.12,0.02,8,0.49,-0.71,umol O2/min/gram,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,rest_MR,resting metabolic rate,Winter_UV,18,28,0.09,0.01,8,0.25,-1.37,0.12,0.02,7,0.38,-0.95,0.08,0.02,8,0.63,-0.45,0.1,0.02,8,0.53,-0.63,umol O2/min/gram,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,antiox,SOD activity,Summer_Control,18,28,0.63,0.07,6,0.26,-1.34,2.09,0.18,6,0.21,-1.56,0.59,0.09,6,0.38,-0.97,1.28,0.11,6,0.21,-1.54,unit/mg/tissue,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,antiox,SOD activity,Summer_UV,18,28,0.8,0.13,6,0.4,-0.91,1.92,0.22,6,0.28,-1.29,1.12,0.12,6,0.27,-1.31,2.86,0.3,6,0.25,-1.37,unit/mg/tissue,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,antiox,SOD activity,Winter_Control,18,28,1.34,0.24,6,0.43,-0.83,2.02,0.27,6,0.32,-1.13,1.09,0.25,6,0.56,-0.59,2.79,0.49,6,0.43,-0.84,unit/mg/tissue,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,antiox,SOD activity,Winter_UV,18,28,1.16,0.12,6,0.26,-1.33,2.4,0.18,6,0.18,-1.71,1.03,0.09,6,0.22,-1.5,2.54,0.15,6,0.14,-1.96,unit/mg/tissue,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,endurance,Ucrit,Summer_Control,18,28,7.36,0.44,8,0.17,-1.78,12.27,1.01,8,0.23,-1.45,7.8,0.68,8,0.25,-1.4,12.31,1.19,8,0.27,-1.3,BL/second,"UV treatment is actually more natural than ""control"" but took both. Note, did not take other traits as test temps not provided in data"
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,endurance,Ucrit,Summer_UV,18,28,6.19,0.39,6,0.15,-1.87,8.23,1.03,8,0.36,-1.03,6.65,0.36,5,0.12,-2.1,14.06,0.91,6,0.16,-1.84,BL/second,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,endurance,Ucrit,Winter_Control,18,28,11.31,0.39,7,0.09,-2.39,11.44,0.77,8,0.19,-1.66,10.47,0.63,8,0.17,-1.77,12.49,0.56,8,0.13,-2.07,BL/second,
p67,raw data,raw data,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,holbrooki,f,w,j,"Sydney, Australia",-34.10194444,151.1008333,2,28,endurance,Ucrit,Winter_UV,18,28,9.08,0.5,8,0.15,-1.87,11.66,0.44,8,0.11,-2.23,10.23,0.73,8,0.2,-1.6,12.19,0.45,8,0.1,-2.26,BL/second,
p68,fig2,8,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,namaycush,f,w,j,"Lake Louisa, Ontario, Canada",45.78333333,-78.2,1,28,max_MR,Maximum Metabolic Rate,Louisa,8,15,32,1.94,10,0.19,-1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.55,1.98,10,0.15,-1.89,mg O2 /hr / g,
p68,fig2,8,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,namaycush,f,w,j,"Opeongo Lake, Ontario, Canada",45.78333333,-78.2,1,28,max_MR,Maximum Metabolic Rate,Opeongo,8,15,33.11,1.81,10,0.17,-1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5,1.86,10,0.14,-1.93,mg O2 /hr / g,
p68,fig2,8,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,namaycush,f,w,j,"Lake Manitou, Ontario, Canada",45.75,-81.95,1,28,max_MR,Maximum Metabolic Rate,Manitou,8,15,38.37,2.16,10,0.18,-1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7,1.95,10,0.14,-1.96,mg O2 /hr / g,
p68,fig2,8,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,namaycush,f,w,j,"Myrt Lake, Ontario, Canada",48.43333333,-90.71666667,1,28,max_MR,Maximum Metabolic Rate,Myrt,8,15,32.15,2.12,9,0.2,-1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.92,2.02,10,0.15,-1.91,mg O2 /hr / g,
p68,fig2,8,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,namaycush,f,w,j,"Lake Louisa, Ontario, Canada",45.78333333,-78.2,1,28,rest_MR,Routine Metabolic Rate,Louisa,8,15,5.52,0.56,10,0.32,-1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31,0.82,10,0.28,-1.28,mg O2 /hr / g,
p68,fig2,8,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,namaycush,f,w,j,"Opeongo Lake, Ontario, Canada",45.78333333,-78.2,1,28,rest_MR,Routine Metabolic Rate,Opeongo,8,15,4.91,0.91,10,0.59,-0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.63,0.74,10,0.22,-1.51,mg O2 /hr / g,
p68,fig2,8,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,namaycush,f,w,j,"Lake Manitou, Ontario, Canada",45.75,-81.95,1,28,rest_MR,Routine Metabolic Rate,Manitou,8,15,5.85,0.58,10,0.31,-1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,1.12,10,0.32,-1.15,mg O2 /hr / g,
p68,fig2,8,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,namaycush,f,w,j,"Myrt Lake, Ontario, Canada",48.43333333,-90.71666667,1,28,rest_MR,Routine Metabolic Rate,Myrt,8,15,4.96,0.83,9,0.5,-0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,0.75,10,0.24,-1.42,mg O2 /hr / g,
p69,fig1,995,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Forsterygion,lapillum,m,w,a,"Leigh, New Zealand",-36.304872,174.798101,1,28,max_MR,maximum MR,,18,24,0.42,0.04,10,0.33,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.08,10,0.42,-0.87,mg O2 /hr / g,
p69,fig3,997,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Forsterygion,lapillum,m,w,a,"Leigh, New Zealand",-36.304872,174.798101,1,28,mito_leak,mtDNA Leak (pmol O2 / s/ mg),skeletal muscle,18,24,0.22,0.02,4,0.23,-1.49,0.56,0.03,4,0.11,-2.2,0.09,0.02,4,0.45,-0.8,0.28,0.07,4,0.47,-0.75,pmol O2 /s/mg,
p69,fig3,997,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Forsterygion,lapillum,m,w,a,"Leigh, New Zealand",-36.304872,174.798101,1,28,mito_oxidation,OXPCI,skeletal muscle,18,24,1.84,0.1,4,0.11,-2.17,2.54,0.28,4,0.22,-1.53,1.43,0.11,4,0.15,-1.9,1.97,0.09,4,0.09,-2.39,pmol O2 /s/mg,
p69,fig3,997,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Forsterygion,lapillum,m,w,a,"Leigh, New Zealand",-36.304872,174.798101,1,28,mito_oxidation,OXPCI/CII,skeletal muscle,18,24,2.51,0.21,4,0.17,-1.8,3.67,0.48,4,0.26,-1.34,1.85,0.13,4,0.14,-1.98,2.67,0.14,4,0.11,-2.24,pmol O2 /s/mg,
p69,fig3,997,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Forsterygion,lapillum,m,w,a,"Leigh, New Zealand",-36.304872,174.798101,1,28,mito_leak,OXPGLeak,skeletal muscle,18,24,1.33,0.11,4,0.16,-1.83,1.59,0.41,4,0.51,-0.67,0.97,0.09,4,0.19,-1.68,1.27,0.08,4,0.13,-2.03,pmol O2 /s/mg,
p69,fig1,995,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Forsterygion,lapillum,m,w,a,"Leigh, New Zealand",-36.304872,174.798101,1,28,rest_MR,standard MR,,18,24,0.1,0.01,10,0.19,-1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.01,10,0.15,-1.9,mg O2 /hr / g,
p7,fig,29,Mollusca,Gastropoda,Archaeogastropoda,Haliotidae,Haliotis,rubra,m,c,a,"Vic, Australia",-33.138,144.71,1,14,other,movement,vol move in respirometer,16,23,0.71,0.2,10,0.89,-0.12,1.16,0.29,10,0.79,-0.24,0,0,10,NA,NA,0.61,0.25,10,1.3,0.26,shell length/h,
p7,fig,29,Mollusca,Gastropoda,Archaeogastropoda,Haliotidae,Haliotis,laevigata,m,c,a,"Vic, Australia",-33.138,144.71,1,14,other,movement,vol move in respirometer,16,23,0.87,0.43,10,1.56,0.45,1.83,0.34,10,0.59,-0.53,0,0,10,NA,NA,0.55,0.21,10,1.21,0.19,shell length/h,
p7,fig,29,Mollusca,Gastropoda,Archaeogastropoda,Haliotidae,Haliotis,rubra,m,c,a,"Vic, Australia",-33.138,144.71,1,14,other,movement,vol move in respirometer,16,23,0.23,0.14,10,1.92,0.65,0.27,0.11,10,1.29,0.25,0,0,10,NA,NA,0.21,0.09,10,1.39,0.33,shell length/h,
p70,fig,556,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,brevirostrum,m,c,j,"New Brunswick, Canada",46.5653,66.4619,1,10,rest_MR,metabolic rate,routine,10,15,221.99,12.45,6,0.14,-1.99,350.62,33.2,6,0.23,-1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO2 (mg O2 kg-1 h-1),measured for only one acclimation temp but at many different acute temps
p70,fig,556,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,brevirostrum,m,c,j,"New Brunswick, Canada",46.5653,66.4619,1,10,rest_MR,metabolic rate,routine,10,20,221.99,12.45,6,0.14,-1.99,392.12,14.52,6,0.09,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO2 (mg O2 kg-1 h-1),measured for only one acclimation temp but at many different acute temps
p70,fig,556,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,brevirostrum,m,c,j,"New Brunswick, Canada",46.5653,66.4619,1,10,rest_MR,metabolic rate,routine,10,25,221.99,12.45,6,0.14,-1.99,448.13,24.9,6,0.14,-1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO2 (mg O2 kg-1 h-1),measured for only one acclimation temp but at many different acute temps
p71,fig,128,Chordata,Actinopterygii,Perciformes,Sciaenidae,Argyrosomus,regius,m,c,j,"Bafa Lake, Turkey",37.4987,27.416,1,30,rest_MR,metabolic rate,,18,30,371.01,9.67,20,0.12,-2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.45,36.03,20,0.25,-1.38,mg h-1 kg-1,measured at acclimated temperature only
p77,fig,459,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,purpuratus,m,w,j,Tongoy Bay,30.12,71.34,1,18,rest_MR,metabolic rate,400co2,14,18,0.05,0.01,20,1.13,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.01,20,0.44,-0.81,mgO2h-1g-1,
p78,fig,265,Mollusca,Bivalvia,Pterioida,Pteriidae,Pinctada,margaritifera,m,c,a,"Taravao, Tahiti, French Polynesia",17.7233,149.3081,2,7,rest_MR,respiration rate,pH 8.2,22,30,1.47,0.18,4,0.24,-1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,0.55,4,0.41,-0.88,Respiration rate mg O2 per hour per g per dw,
p82,fig,87,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,rerio,m,c,a,"Bundaberg, QLD",24.867,152.351,2,21,cardiac,active heart rate (bpm),Control group (No Bisphenol),18,28,252.26,8.21,8,0.09,-2.39,394.19,17.34,8,0.12,-2.08,244.52,7.3,8,0.08,-2.47,368.39,9.12,8,0.07,-2.66,,
p82,fig,87,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,rerio,m,c,a,"Bundaberg, QLD",24.867,152.351,2,21,cardiac,resting heart rate (bpm),Control group (No Bisphenol),18,28,134.29,8.89,8,0.19,-1.68,200.57,12.12,8,0.17,-1.77,164,12.12,8,0.21,-1.57,189.14,14.55,8,0.22,-1.53,,
p82,fig,87,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,rerio,m,c,a,"Bundaberg, QLD",24.867,152.351,2,21,ATPase,SERCA activity,"skeletal tissue, Control group (No Bisphenol)",18,28,3.67,0.56,9,0.46,-0.78,7.63,0.97,9,0.38,-0.96,0.77,0.99,9,3.86,1.35,3.59,1.22,9,1.02,0.02,,
p82,fig,87,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,rerio,m,c,a,"Bundaberg, QLD",24.867,152.351,2,21,ATPase,SERCA activity,"muscle tissue, Control group (No Bisphenol)",18,28,2.55,0.51,9,0.6,-0.51,3.83,0.72,9,0.56,-0.57,2.71,0.74,9,0.82,-0.2,3.35,0.96,9,0.86,-0.15,,
p82,fig,87,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Danio,rerio,m,c,a,"Bundaberg, QLD",24.867,152.351,2,21,sprint,swim speed,Control group (No Bisphenol),18,28,8.4,0.21,13,0.09,-2.41,9.28,0.31,13,0.12,-2.12,6.22,0.51,13,0.3,-1.22,8.88,0.21,13,0.09,-2.46,critical swim speed (body lengths per s),
p84,fig,191,Chordata,Amphibia,Urodela,Salamandridae,Cynops,orientalis,t,w,j,"Fuyang, Hangzhou",32.8905,115.8145,1,28,sprint,Absolute speed (cm/s),,16,24,12.68,2.03,8,0.45,-0.79,16.59,3.12,8,0.53,-0.63,17.21,1.09,8,0.18,-1.72,20.49,0.78,8,0.11,-2.23,cm/s,
p84,fig,191,Chordata,Amphibia,Urodela,Salamandridae,Cynops,orientalis,t,w,a,"Fuyang, Hangzhou",32.8905,115.8145,1,28,sprint,Absolute speed (cm/s),,16,24,18.93,2.19,12,0.4,-0.91,26.11,2.97,12,0.39,-0.93,26.26,2.65,12,0.35,-1.05,31.73,4.37,12,0.48,-0.74,,
p89,table,51,Chordata,Actinopterygii,Perciformes,Percidae,Perca,fluviatilis,f,w,a,"Turku, Finland",60.2385,21.9606,1,28,other,CL Peak Emission,Respiratory burst reaction of phagocytizing leukocytes,5,16,1.09,0.03,13,0.1,-2.29,1.16,0.06,13,0.2,-1.62,1.31,0.06,17,0.18,-1.7,1.59,0.14,17,0.37,-0.99,,
p90,fig,2201,Chordata,Actinopterygii,Perciformes,Sillaginidae,Sillaginodes,punctatus,m,w,a,"North Haven, Australia",31.6394,152.8176,1,21,sprint,Max swim speed,,16,26,5.98,0.84,17,0.58,-0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64,0.9,17,0.49,-0.72,body lengths per s,
p90,fig,2201,Chordata,Actinopterygii,Perciformes,Sillaginidae,Sillaginodes,punctatus,m,w,a,"North Haven, Australia",31.6394,152.8176,1,21,max_MR,MMR,,16,26,203.28,14.21,17,0.29,-1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.61,32.79,17,0.35,-1.04,mg per kg per hr,
p90,fig,2201,Chordata,Actinopterygii,Perciformes,Sillaginidae,Sillaginodes,punctatus,m,w,a,"North Haven, Australia",31.6394,152.8176,1,21,rest_MR,SMR,,16,26,116.94,5.46,17,0.19,-1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.62,17.49,17,0.3,-1.21,mg per kg per hr,
p91,fig,1170,Chordata,Amphibia,Anura,Bufonidae,Rhinella,marina,t,w,a,"Border Ranges, NSW, Australia",28.3953,153.0701,1,112,sprint,locomoter speed,high elevation,12,24,0.26,0.07,30,1.52,0.42,0.84,0.22,30,1.46,0.38,0.35,0.07,30,1.14,0.13,2.28,0.16,30,0.38,-0.96,body lengths per s,
p91,fig,1170,Chordata,Amphibia,Anura,Bufonidae,Rhinella,marina,t,w,a,"Border Ranges, NSW, Australia",28.3953,153.0701,1,112,sprint,locomoter speed,low elevation,12,24,0.12,0.04,40,2.23,0.8,1.3,0.15,40,0.71,-0.34,0.41,0.06,40,0.87,-0.14,1.99,0.11,40,0.36,-1.03,body lengths per s,
