"paper","habitat","source","life.hist","lat","long","acclim_type","acclim_period","trait_category","trait","temp_1","temp_2","r1.1","r1.1_N","r1.2","r1.2_N","r2.1","r2.1_N","r2.2","r2.2_N","units","species_full","r1.1_sd","r1.2_sd","r2.1_sd","r2.2_sd","lnRR_Q10","V_lnRR_Q10","lnVR_Q10","V_lnVR_Q10","lnCVR_Q10","V_lnCVR_Q10","type"
"p160_o","f","w","a",44.024167,-88.56111,1,20,"other","MR",5,20,0.32,20,0.75,20,0.24,19,0.68,21,"ul/mg/h","Rana pipiens",0.0894427190999916,0.223606797749979,0.0871779788708135,0.229128784747792,0.502514534917587,0.00413903306420607,0.627123875972581,0.0228070175438596,0.124609341054994,0.0269460506080657,"acclim"
"p160_o","f","w","a",44.024167,-88.56111,1,20,"other","MR",13,20,0.5,21,0.94,18,0.44,19,0.68,21,"ul/mg/h","Rana pipiens",0.183303027798234,0.254558441227157,0.174355957741627,0.229128784747792,0.439263856782801,0.0240950497846197,0.318776501877443,0.102040816326531,-0.120487354905358,0.12613586611115,"acclim"
"p162_o","m","w","a",66.35,33.65,1,42,"rest_MR","MR",4,13,1.8,11,4.4,11,0.95,11,4.9,10,"","Littorina saxatilis",0.33166247903554,0.66332495807108,0.33166247903554,0.316227766016838,1.11272060023829,0.00432458380364174,-0.0529500998912915,0.130315500685871,-1.16567070012958,0.134640084489513,"acclim"
"p162_o","m","w","a",54.15,7.9,1,42,"rest_MR","MR",4,13,2.2,11,4.8,11,1.3,11,3.8,11,"","Littorina saxatilis",0.66332495807108,0.66332495807108,0.16583123951777,0.66332495807108,0.607270784853411,0.013622896188161,0,0.123456790123457,-0.607270784853411,0.137079686311618,"acclim"
"p163_o","m","w","a",53.7,66.35,1,28,"metabolic_enzyme","CS",0,11,0.6,6,1.5,6,0.55,6,1.15,6,"","Arenicola marina",0.122474487139159,0.367423461417477,0.122474487139159,0.489897948556636,0.591443241946499,0.0307356951539801,1.26026760101808,0.165289256198347,0.668824359071583,0.196024951352327,"acclim"
"p166_o","f","w","j",36.241944,-116.8258,1,14,"rest_MR","MR",15,30,0.07,6,0.34,6,0.03,6,0.24,6,"ml/g/h","Cyprinodon salinus",0.0244948974278318,0.0489897948556636,0.0244948974278318,0.0244948974278318,0.821429120861755,0.0098418997228521,0,0.0888888888888889,-0.821429120861755,0.098730788611741,"acclim"
"p167_o","m","w","j",46.2075,-1.1625,1,42,"cardiac","Heart rate",10,24,34,5,105,5,23,5,58,5,"bpm","Solea vulgaris",6.70820393249937,11.1803398874989,6.70820393249937,11.1803398874989,0.381487489950184,0.00776382456178946,0.364875445547136,0.127551020408163,-0.016612044403048,0.135314844969953,"acclim"
"p167_o","m","w","j",46.2075,-1.1625,1,42,"cardiac","Heart rate",10,24,38,5,113,5,32,5,104,5,"bpm","Solea vulgaris",6.70820393249937,11.1803398874989,6.70820393249937,11.1803398874989,0.719146242439276,0.00435922322099684,0.364875445547136,0.127551020408163,-0.35427079689214,0.13191024362916,"acclim"
"p168_o","f","c","a",41,-77.5,1,14,"other","Gill MR",7,15,0.92,17,1.07,20,0.67,19,0.92,20,"ul/mg/h","Pimephales promelas",0.494772675074119,0.223606797749979,0.217944947177034,0.313049516849971,0,0.0356288397920605,-0.572171294979749,0.0899465460526316,-0.572171294979749,0.125575385844692,"acclim"
"p168_o","f","c","a",41,-77.5,1,14,"other","Gill MR",7,23,0.92,17,1.59,18,0.67,19,1.44,20,"ul/mg/h","Pimephales promelas",0.494772675074119,1.06066017177982,0.305122926047847,0.447213595499958,0.28001545157935,0.00852959506967782,-0.0631638075281669,0.0224866365131579,-0.343179259107517,0.0310162315828357,"acclim"
"p168_o","f","c","a",41,-77.5,1,14,"other","Gill MR",15,23,0.92,20,1.33,20,0.89,19,1.44,20,"ul/mg/h","Pimephales promelas",0.313049516849971,0.402492235949962,0.26153393661244,0.447213595499958,0.5600309031587,0.0165808684639665,0.445843679923415,0.0822368421052631,-0.114187223235285,0.0988177105692297,"acclim"
"p168_o","f","c","a",41,-77.5,1,14,"other","Muscle MR",7,15,0.16,17,0.24,20,0.18,20,0.23,20,"ul/mg/h","Pimephales promelas",0.0412310562561766,0.0447213595499958,0.0894427190999916,0.0447213595499958,0.453631867111711,0.00905720182537807,0.101574330936109,0.0899465460526316,-0.352057536175601,0.0990037478780097,"acclim"
"p168_o","f","c","a",41,-77.5,1,14,"other","Muscle MR",7,23,0.16,17,0.31,20,0.2,20,0.28,20,"ul/mg/h","Pimephales promelas",0.0412310562561766,0.223606797749979,0.134164078649987,0.0894427190999916,0.349759867459639,0.00351886360012755,0.48400415331802,0.0224866365131579,0.134244285858381,0.0260055001132854,"acclim"
"p168_o","f","c","a",41,-77.5,1,14,"other","Muscle MR",15,23,0.23,20,0.31,20,0.2,20,0.28,20,"ul/mg/h","Pimephales promelas",0.0447213595499958,0.0894427190999916,0.0447213595499958,0.0894427190999916,0.245887867807568,0.0109256249758883,0.866433975699932,0.0822368421052631,0.620546107892364,0.0931624670811514,"acclim"
"p170_o","m","w","j",36.1,120.4,1,10,"rest_MR","MR",19,31,58,5,150,5,45,5,107,5,"/g dry mass","Penaeus chinensis",15.6524758424985,26.8328157299975,22.3606797749979,20.1246117974981,0.510321519929572,0.0150283656698953,0.209428690234088,0.173611111111111,-0.300892829695484,0.188639476781006,"acclim"
"p171_o","t","w","a",43.216667,171.75,1,30,"rest_MR","MR",5,25,25,12,110,12,28,12,80,12,"ul/g/h","Hoplodactylus maculatus",3.46410161513775,3.46410161513775,3.46410161513775,3.46410161513775,0.58157540490284,0.0004390625,0,0.0227272727272727,-0.58157540490284,0.0231663352272727,"acclim"
"p171_o","t","w","a",-43.53,172.620278,1,30,"rest_MR","MR",5,25,15,12,90,12,30,12,90,12,"ul/g/h","Hoplodactylus maculatus",3.46410161513775,3.46410161513775,3.46410161513775,3.46410161513775,0.895879734614027,0.00114197530864198,0,0.0227272727272727,-0.895879734614027,0.0238692480359147,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","COX",5,25,19.7,3,28,3,5,3,22,3,"","Micropterus salmoides",12.1243556529821,3.46410161513775,0.866025403784439,3.46410161513775,0.0552119088071865,0.0336309589089521,-0.626381484247684,0.125,-0.681593393054871,0.158630958908952,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","COX",5,25,19.7,5,28.5,5,18,5,59.7,5,"","Lepomis cyanellus",4.47213595499958,7.82623792124926,3.35410196624968,33.5410196624969,0.554356692327307,0.0183591516310288,1.00745151027113,0.0625,0.453094817943826,0.0808591516310288,"acclim"
"p172_o","f","w","a",41.15,81.65,1,42,"metabolic_enzyme","COX",5,25,13,7,24,7,11,5,20.3,5,"","Lepomis macrochirus",5.29150262212918,18.5202591774521,6.70820393249937,13.4164078649987,0.222835764293102,0.0277570491078743,0.465188085178752,0.0520833333333333,0.242352320885649,0.0798403824412076,"acclim"
"p172_o","f","w","a",41,81.5,1,42,"metabolic_enzyme","COX",5,25,40.02,4,49,4,22.5,4,36,4,"","Pomoxis annularis",10,20,14,16,-0.0529301953497387,0.0162480256900813,0.235001814622868,0.0833333333333333,0.287932009972606,0.0995813590234146,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","COX",5,25,10,3,36,3,18,3,29,3,"","Pomoxis nigromaculatus",5.19615242270663,15.5884572681199,12.1243556529821,17.3205080756888,0.532355368496214,0.0522265160523187,0.601986402162968,0.125,0.0696310336667537,0.177226516052319,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","COX",5,25,1.5,3,3.9,3,1.45,3,2.05,3,"","Micropterus salmoides",1.03923048454133,1.3856406460551,0.866025403784439,0.173205080756888,0.156187342521076,0.0405948839976205,-0.895879734614027,0.125,-1.0520670771351,0.16559488399762,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","COX",5,25,2.05,5,2.9,5,2.85,5,3.5,5,"","Lepomis cyanellus",0.223606797749979,2.01246117974981,2.23606797749979,4.02492235949962,0.267461587672526,0.0667173329772123,1.44518587894808,0.0625,1.17772429127556,0.129217332977212,"acclim"
"p172_o","f","w","a",41.15,81.65,1,42,"metabolic_enzyme","COX",5,25,3,7,5,7,0.5,5,1,5,"","Lepomis macrochirus",2.11660104885167,2.11660104885167,0.0223606797749979,0.223606797749979,-0.549306144334055,0.0202777777777778,-1.12383882999522,0.0520833333333333,-0.574532685661166,0.0723611111111111,"acclim"
"p172_o","f","w","a",41,81.5,1,42,"metabolic_enzyme","COX",5,25,5.4,4,6.35,4,2.4,4,8,4,"","Pomoxis annularis",1.2,3,1.4,4,0.196521294054804,0.0187114197530864,0.601986402162968,0.0833333333333333,0.405465108108164,0.10204475308642,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","Hexokinase",5,25,6,3,13,3,5,3,16,3,"","Micropterus salmoides",0.13856406460551,2.59807621135332,1.03923048454133,4.33012701892219,0.490414626505863,0.00614796006944444,1.72100968809121,0.125,1.23059506158534,0.131147960069444,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","Hexokinase",5,25,4,5,17.5,5,3,5,12,5,"","Lepomis cyanellus",0.111803398874989,4.47213595499958,0.0447213595499958,2.23606797749979,0.549306144334055,0.00177517361111111,1.497866136777,0.0625,0.948559992442941,0.0642751736111111,"acclim"
"p172_o","f","w","a",41.15,81.65,1,42,"metabolic_enzyme","Hexokinase",5,25,1.5,7,9.5,7,2,5,10.8,5,"","Lepomis macrochirus",0.211660104885167,9.26012958872607,0.178885438199983,4.91934955049954,0.987040513011005,0.0110849108367627,1.57297494318096,0.0520833333333333,0.585934430169955,0.063168244170096,"acclim"
"p172_o","f","w","a",41,81.5,1,42,"metabolic_enzyme","Hexokinase",5,25,5.5,4,23,4,2,4,8.5,4,"","Pomoxis annularis",0.06,8,0.1,4,0.217659035628923,0.0138482684663559,2.09985253893996,0.0833333333333333,1.88219350331104,0.0971816017996893,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","Hexokinase",5,25,3,3,12,3,3.5,3,14,3,"","Pomoxis nigromaculatus",0.13856406460551,0.13856406460551,0.0866025403784439,6.92820323027551,0.770222520473575,0.0205859410430839,1.95601150271407,0.125,1.1857889822405,0.145585941043084,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","LDH",5,25,35,3,58,3,58,3,105,3,"","Micropterus salmoides",13.856406460551,6.92820323027551,6.92820323027551,15.5884572681199,0.549306144334055,0.0148979591836735,0.0588915178281917,0.125,-0.490414626505863,0.139897959183673,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","LDH",5,25,45,5,81.5,5,49,5,92,5,"","Lepomis cyanellus",22.3606797749979,33.5410196624969,8.94427190999916,4.47213595499958,0.35756304363936,0.0124638264603608,-0.80471895621705,0.0625,-1.16228199985641,0.0749638264603608,"acclim"
"p172_o","f","w","a",41.15,81.65,1,42,"metabolic_enzyme","LDH",5,25,17.5,7,28,7,26,5,50,5,"","Lepomis macrochirus",6.61437827766148,21.1660104885167,15.6524758424985,26.8328157299975,0.524911062249339,0.0195020408163265,0.700189899801619,0.0520833333333333,0.175278837552281,0.0715853741496599,"acclim"
"p172_o","f","w","a",41,81.5,1,42,"metabolic_enzyme","LDH",5,25,61,4,106,4,48,4,92,4,"","Pomoxis annularis",5,10,30,34,0.205457356437865,0.0089560671207051,0.958461306091031,0.0833333333333333,0.753003949653166,0.0922894004540384,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","LDH",5,25,45,3,80,3,99.5,3,125,3,"","Pomoxis nigromaculatus",10.3923048454133,10.3923048454133,20.7846096908265,22.5166604983954,0.510825623765991,0.00714844444444444,0.386594944116741,0.125,-0.12423067964925,0.132148444444444,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","LDH",5,25,35,3,62,3,62,3,100,3,"","Micropterus salmoides",5.19615242270663,17.3205080756888,25.9807621135332,39.8371685740842,0.524911062249339,0.0150617346938775,1.01844096363052,0.125,0.493529901381181,0.140061734693878,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","LDH",5,25,30,5,77,5,31,5,77,5,"","Lepomis cyanellus",4.47213595499958,6.70820393249937,6.70820393249937,20.1246117974981,0.471304020095764,0.0045265268641892,0.752038698388137,0.0625,0.280734678292373,0.0670265268641892,"acclim"
"p172_o","f","w","a",41.15,81.65,1,42,"metabolic_enzyme","LDH",5,25,29,7,57,7,10,5,40,5,"","Lepomis macrochirus",5.29150262212918,21.1660104885167,17.8885438199983,22.3606797749979,0.160791812063731,0.0168140606420927,0.720600897061747,0.0520833333333333,0.559809084998016,0.0688973939754261,"acclim"
"p172_o","f","w","a",41,81.5,1,42,"metabolic_enzyme","LDH",5,25,28,4,62,4,31,4,74,4,"","Pomoxis annularis",14,16,14,6,0.485930291514483,0.0160358838568298,-0.423648930193602,0.0833333333333333,-0.909579221708085,0.0993692171901631,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","LDH",5,25,22,3,39.5,3,63,3,112,3,"","Pomoxis nigromaculatus",3.46410161513775,1.73205080756888,17.3205080756888,31.1769145362398,0.813728208968389,0.0085233861106426,1.09861228866811,0.125,0.28488407969972,0.133523386110643,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","LDH",5,25,6.5,3,12.5,3,4.5,3,7,3,"","Micropterus salmoides",5.19615242270663,8.66025403784439,0.866025403784439,1.73205080756888,0.0370539860768609,0.058356478686149,-0.549306144334055,0.125,-0.586360130410916,0.183356478686149,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","LDH",5,25,5,5,6,5,2.5,5,4,5,"","Lepomis cyanellus",4.47213595499958,4.47213595499958,1.11803398874989,2.23606797749979,-0.111571775657105,0.055625,-0.346573590279973,0.0625,-0.235001814622868,0.118125,"acclim"
"p172_o","f","w","a",41.15,81.65,1,42,"metabolic_enzyme","LDH",5,25,7.5,7,13.5,7,2,5,2.5,5,"","Lepomis macrochirus",3.96862696659689,10.5830052442584,1.11803398874989,2.23606797749979,-0.549306144334055,0.05,-0.286850613209385,0.0520833333333333,0.262455531124669,0.102083333333333,"acclim"
"p172_o","f","w","a",41,81.5,1,42,"metabolic_enzyme","LDH",5,25,10,4,18,4,12.5,4,26.5,4,"","Pomoxis annularis",5,8,5,10,0.487279819999065,0.0245249644001424,0.346573590279973,0.0833333333333333,-0.140706229719093,0.107858297733476,"acclim"
"p172_o","f","c","a",40.45,81.7,1,42,"metabolic_enzyme","LDH",5,25,16,3,22,3,3.5,3,35,3,"","Pomoxis nigromaculatus",5.19615242270663,3.46410161513775,4.33012701892219,31.1769145362398,0.391379669624816,0.0749115114795918,0.895879734614027,0.125,0.504500064989211,0.199911511479592,"acclim"
"p173_o","f","c","a",34.69,135.5,1,60,"metabolic_enzyme","LDH",10,25,3,6,10,6,3.5,6,11.5,6,"delta/min/mg protein","Carassius auratus",0.734846922834953,0.979795897113271,0.979795897113271,3.42928563989645,0.895823164467396,0.0110312959462298,1.02696336063143,0.0888888888888889,0.131140196164036,0.0999201848351187,"acclim"
"p173_o","f","c","a",34.69,135.5,1,60,"metabolic_enzyme","LDH",10,25,2,6,7,6,1.5,6,5.5,6,"delta/min/mg protein","Carassius auratus",0.734846922834953,1.22474487139159,0.734846922834953,1.95959179422654,0.674400607785653,0.0194031221303949,0.653886168674484,0.0888888888888889,-0.0205144391111691,0.108292011019284,"acclim"
"p176_o","m","c","j",10,110,1,102,"metabolic_enzyme","CS",15,30,0.8,5,1.75,5,0.5,5,1.05,5,"","Chiloscyllium plagiosum",0.178885438199983,0.559016994374947,0.156524758424985,0.223606797749979,0.181289143655761,0.00847568657092467,0.148762367542807,0.111111111111111,-0.0325267761129546,0.119586797682036,"acclim"
"p176_o","m","c","j",10,110,1,102,"metabolic_enzyme","LDH",15,30,71,5,171,5,155,5,338,5,"","Chiloscyllium plagiosum",38.0131556174964,67.0820393249937,44.7213595499958,33.5410196624969,1.04024401229447,0.0263552727636724,-0.0834420953026705,0.111111111111111,-1.12368610759714,0.137466383874784,"acclim"
"p177_o","m","w","a",44.604444,-124.05472,1,30,"rest_MR","MR",9,18,95,10,250,10,90,6,240,6,"ul/g/h","Strongylocentrotus purpuratus",31.6227766016838,126.491106406735,24.4948974278318,97.9795897113271,1.02973559082383,0.0479729755404322,1.25653505470766,0.192043895747599,0.226799463883827,0.240016871288032,"acclim"
"p180_o","m","w","a",54.15,7.9,1,56,"rest_MR","MR",3,12,0.17,5,0.43,5,0.05,5,0.25,5,"","Zoarces viviparous",0.0670820393249937,0.290688837074973,0.0670820393249937,0.335410196624968,0.428513867568872,0.482891195693964,1.788264347149,0.308641975308642,1.35975047958013,0.791533171002606,"acclim"
"p183_o","f","c","a",56.34,2.8,1,42,"sprint","swim",9,30,8.24,5,4.59,5,4.73,5,14.32,5,"","Cyprinus carpio",2.41495341569977,0.603738353924943,2.1242645786248,3.33174128647469,0.263169913148152,0.00635040160374883,0.153245275629162,0.0566893424036281,-0.10992463751899,0.0630397440073769,"acclim"
"p184_o","f","w","a",30.2375,-92.268,1,14,"cardiac","Heart rate",5,20,8,8,26.9,8,8.1,7,21.2,8,"bpm","Rana catesbeiana",0.848528137423857,4.24264068711929,1.3228756555323,4.5254833995939,0.64970642666542,0.00315654542937384,1.11598428904778,0.0634920634920635,0.466277862382361,0.0666486089214373,"acclim"
"p184_o","f","w","a",30.2375,-92.268,1,14,"rest_MR","MR",5,20,15.5,8,38,8,19.7,7,53.3,7,"ul/g/h","Rana catesbeiana",3.39411254969543,7.35391052434009,3.70405183549043,5.55607775323564,0.823397538164399,0.00335381641569002,0.328566727748774,0.0687830687830688,-0.494830810415624,0.0721368851987588,"acclim"
"p187_o","f","w","a",33.85,151.2,1,56,"sprint","jump",18,30,48,12,63,12,45,12,70,12,"cm","Limnodynastes peronii",8.66025403784439,10.3923048454133,3.46410161513775,6.92820323027551,0.314411859284557,0.00245069454286344,-0.185952959428508,0.0631313131313131,-0.500364818713065,0.0655820076741766,"acclim"
"p187_o","f","w","j",33.85,151.2,1,42,"sprint","swim",10,24,0.25,15,0.52,15,0.17,15,0.45,15,"m/s","Limnodynastes peronii",0.0387298334620742,0.0774596669241483,0.0387298334620742,0.0774596669241483,0.419847617787228,0.0018241370622323,0.495105128971389,0.0364431486880466,0.0752575111841617,0.038267285750279,"acclim"
"p187_o","f","w","a",33.85,151.2,1,56,"sprint","swim",18,30,0.92,12,1,12,0.9,12,0.94,12,"m/s","Limnodynastes peronii",0.103923048454133,0.0692820323027551,0.103923048454133,0.13856406460551,0.0179218376841362,0.00199590356810166,0.239735060376484,0.0631313131313131,0.221813222692348,0.0651272166994148,"acclim"
"p188_o","f","c","j",15,25,1,28,"sprint","swim",12,30,0.22,12,0.38,12,0.16,12,0.52,12,"m/s","Xenopus laevis",0.0346410161513775,0.0692820323027551,0.0346410161513775,0.207846096908265,0.477889591790618,0.00474682875615276,0.995421927348919,0.0280583613916947,0.517532335558302,0.0328051901478475,"acclim"
"p188_o","f","c","a",15,25,1,42,"sprint","swim",10,25,0.98,10,1.27,10,0.6,10,1.32,10,"m/s","Xenopus laevis",0.126491106406735,0.158113883008419,0.0632455532033676,0.126491106406735,0.198556295943866,0.00114855384755553,0,0.0493827160493827,-0.198556295943866,0.0505312698969382,"acclim"
"p189_o","f","w","a",27.5,153.45,1,42,"sprint","swim",18,30,0.69,10,0.7,13,0.64,13,0.71,13,"","Gambusia holbrooki",0.221359436211787,0.180277563773199,0.14422205101856,0.252388589282479,0.0238111437033801,0.0138973951833894,0.109318443528121,0.0675154320987654,0.0855072998247412,0.0814128272821548,"acclim"
"p189_o","f","w","a",27.5,153.45,1,42,"endurance","swim",18,30,0.28,13,0.32,13,0.18,13,0.33,13,"m/s","Gambusia holbrooki",0.0721110255092798,0.10816653826392,0.10816653826392,0.10816653826392,0.136919209409397,0.00928229418489159,0.337887590090137,0.0578703703703704,0.20096838068074,0.067152664555262,"acclim"
"p190_o","f","c","a",54.325,10.142556,1,30,"metabolic_enzyme","CCO",10,30,1412,5,3003,5,1096,5,2230,5,"nmol/mg protein/min","Cyprinus carpio",257.147817412476,597.030149992444,134.164078649987,317.52165280497,0.228497223200489,0.00267200642325033,0.105447464619005,0.0625,-0.123049758581483,0.0651720064232503,"acclim"
"p191_o","t","w","a",-1.266667,36.8,1,30,"rest_MR","MR",20,35,29.3,4,44.9,4,14.5,4,46.3,4,"ml/kg/h","Malacochersus tornieri",4,2.8,1.6,4.2,0.305036296712778,0.00298513074053324,0.0325267761129547,0.148148148148148,-0.272509520599823,0.151133278888681,"acclim"
"p192_o","t","w","j",24.1,120.55,1,10,"rest_MR","MR",22,32,0.95,10,2.3,10,0.6,10,2.1,10,"","Polypedates megacephalus",0.158113883008419,0.632455532033676,0.316227766016838,0.316227766016838,0.793230639116928,0.0050376567986382,0.693147180559945,0.111111111111111,-0.100083458556983,0.116148767909749,"acclim"
"p193_o","f","c","j",29.55,106.55,1,14,"rest_MR","MR",12.5,27.5,24.86,8,84.1,8,22.89,8,75.13,8,"","Silurus meridionalis",8.5418499167335,11.2005714139949,8.23072293301141,8.71155554421827,0.737306573532336,0.00730582249342847,0.0131151770658031,0.0634920634920635,-0.724191396466533,0.070797885985492,"acclim"
